name,mainCategory,subCategory,image,link,ratings,noOfRatings,discountPrice,actualPrice,category
Fresho Green Iceberg Lettuce 400g,grocery & gourmet foods,All Grocery,https://www.bbassets.com/media/uploads/p/l/40211681_4-fresho-lettuce-iceberg-green-hydroponically-grown.jpg,https://www.amazon.in/dp/B0001817,4.2,1100,105,135,lettuce
Fresho Green Iceberg Lettuce 800g,grocery & gourmet foods,All Grocery,https://www.bbassets.com/media/uploads/p/l/40211681_4-fresho-lettuce-iceberg-green-hydroponically-grown.jpg,https://www.amazon.in/dp/B0001977,4.2,1100,199,260,lettuce
Fresho Green Crisp Lettuce 400g,grocery & gourmet foods,All Grocery,https://www.bbassets.com/media/uploads/p/l/40211681_4-fresho-lettuce-iceberg-green-hydroponically-grown.jpg,https://www.amazon.in/dp/B0002130,4.2,1900,85,110,lettuce
Fresho Green Crisp Lettuce 400g,grocery & gourmet foods,All Grocery,https://www.bbassets.com/media/uploads/p/l/40211681_4-fresho-lettuce-iceberg-green-hydroponically-grown.jpg,https://www.amazon.in/dp/B0002283,4.2,1900,85,110,lettuce
Fresho Green Iceberg Lettuce 400g,grocery & gourmet foods,All Grocery,https://www.bbassets.com/media/uploads/p/l/40211681_4-fresho-lettuce-iceberg-green-hydroponically-grown.jpg,https://www.amazon.in/dp/B0002471,4.2,1100,105,135,lettuce
Fresho Green Iceberg Lettuce organic 800g,grocery & gourmet foods,All Grocery,https://www.bbassets.com/media/uploads/p/l/40211681_4-fresho-lettuce-iceberg-green-hydroponically-grown.jpg,https://www.amazon.in/dp/B0002704,4.2,1100,199,260,lettuce
Fresho Green Crisp Lettuce local 400g,grocery & gourmet foods,All Grocery,https://www.bbassets.com/media/uploads/p/l/40211681_4-fresho-lettuce-iceberg-green-hydroponically-grown.jpg,https://www.amazon.in/dp/B0002857,4.2,1900,85,110,lettuce
Chavi Safety Matchbox Pack of 40,grocery & gourmet foods,All Grocery,https://dukaan.b-cdn.net/700x700/webp/354666/4587ebdf-dfee-4d2e-9f40-2af423174e5e.png,https://www.amazon.in/dp/B0001847,4.2,1800,60,75,matchbox
Chavi Safety Matchbox Pack of 80,grocery & gourmet foods,All Grocery,https://dukaan.b-cdn.net/700x700/webp/354666/4587ebdf-dfee-4d2e-9f40-2af423174e5e.png,https://www.amazon.in/dp/B0002007,4.2,1800,110,135,matchbox
Chavi Safety Matchbox Pack of 40,grocery & gourmet foods,All Grocery,https://dukaan.b-cdn.net/700x700/webp/354666/4587ebdf-dfee-4d2e-9f40-2af423174e5e.png,https://www.amazon.in/dp/B0002160,4.2,1300,60,75,matchbox
Chavi Safety Matchbox Pack of 80,grocery & gourmet foods,All Grocery,https://dukaan.b-cdn.net/700x700/webp/354666/4587ebdf-dfee-4d2e-9f40-2af423174e5e.png,https://www.amazon.in/dp/B0002734,4.2,1800,110,135,matchbox
Chavi Safety Matchbox Pack of 40 safe,grocery & gourmet foods,All Grocery,https://dukaan.b-cdn.net/700x700/webp/354666/4587ebdf-dfee-4d2e-9f40-2af423174e5e.png,https://www.amazon.in/dp/B0002887,4.2,1300,60,75,matchbox
Homelites Extra Long Matchbox 1 pc,Lifestyle & Essentials,Household Consumables,https://www.quickpantry.in/cdn/shop/products/home-lite-matchbox-1-pc-quick-pantry.jpg?v=1710538292,https://blinkit.com/prn/homelites-long/10321,4.8,50000,10,10,matchbox
Homelites Premium Matchbox Pack of 6,Lifestyle & Essentials,Household Consumables,https://www.quickpantry.in/cdn/shop/products/home-lite-matchbox-1-pc-quick-pantry.jpg?v=1710538292,https://www.zeptonow.com/pn/homelites-6pack/10322,4.7,42000,30,30,matchbox
Ship Safety Matches Pack of 10,Lifestyle & Essentials,Household Consumables,"https://m.media-amazon.com/images/I/51CV25I0lZL._AC_UF350,350_QL80_.jpg",https://blinkit.com/prn/ship-10pack/10323,4.6,35000,20,20,matchbox
Aim Safety Matches Pack of 10,Lifestyle & Essentials,Household Consumables,https://img.clevup.in/359659/51YWPSTzhAL_SR600315_PIWhiteStripBottomLeft035_PIStarRatingFOURBottomLeft360-6_SR600315_ZA95445290400400AmazonEmberBold124005_SCLZZZZZZZ_FMpng_BG255255255-1715319217709.png?width=600&format=webp,https://www.zeptonow.com/pn/aim-10pack/10324,4.5,28000,20,20,matchbox
Kissan Safety Matches Pack of 10,Lifestyle & Essentials,Household Consumables,https://5.imimg.com/data5/SELLER/Default/2023/11/361522540/NF/UZ/EG/182858087/new-product-500x500.jpeg,https://blinkit.com/prn/kissan-10pack/10325,4.4,15000,20,20,matchbox
Homelites Karpooram Matchbox 1 pc,Lifestyle & Essentials,Household Consumables,https://www.quickpantry.in/cdn/shop/products/home-lite-matchbox-1-pc-quick-pantry.jpg?v=1710538292,https://www.zeptonow.com/pn/homelites-karp/10326,4.6,18000,15,15,matchbox
Chavi Safety Matches Pack of 10,Lifestyle & Essentials,Household Consumables,https://dukaan.b-cdn.net/700x700/webp/354666/4587ebdf-dfee-4d2e-9f40-2af423174e5e.png,https://blinkit.com/prn/chavi-10pack/10327,4.3,12000,20,20,matchbox
Homelites Waterproof Matches 1 pc,Lifestyle & Essentials,Household Consumables,https://www.quickpantry.in/cdn/shop/products/home-lite-matchbox-1-pc-quick-pantry.jpg?v=1710538292,https://www.zeptonow.com/pn/homelites-water/10328,4.7,8900,25,30,matchbox
Ship Wax Matches Pack of 10,Lifestyle & Essentials,Household Consumables,"https://m.media-amazon.com/images/I/51CV25I0lZL._AC_UF350,350_QL80_.jpg",https://blinkit.com/prn/ship-wax/10329,4.5,14000,25,25,matchbox
Aim Extra Long Matches 1 pc,Lifestyle & Essentials,Household Consumables,https://img.clevup.in/359659/51YWPSTzhAL_SR600315_PIWhiteStripBottomLeft035_PIStarRatingFOURBottomLeft360-6_SR600315_ZA95445290400400AmazonEmberBold124005_SCLZZZZZZZ_FMpng_BG255255255-1715319217709.png?width=600&format=webp,https://www.zeptonow.com/pn/aim-long/10330,4.6,9500,15,15,matchbox
Classy Disposable White Paper Plates Pack of 100,grocery & gourmet foods,All Grocery,https://luska.in/cdn/shop/files/2_284b0d2a-da47-4e41-a7a0-b3632e962df2.jpg?v=1732694203&width=1445,https://www.amazon.in/dp/B0001899,4.1,6100,199,245,paper plates
Classy Disposable White Paper Plates Pack of 200,grocery & gourmet foods,All Grocery,https://luska.in/cdn/shop/files/2_284b0d2a-da47-4e41-a7a0-b3632e962df2.jpg?v=1732694203&width=1446,https://www.amazon.in/dp/B0002059,4.1,6100,360,450,paper plates
Classy Disposable White Paper Plates Pack of 200,grocery & gourmet foods,All Grocery,https://luska.in/cdn/shop/files/2_284b0d2a-da47-4e41-a7a0-b3632e962df2.jpg?v=1732694203&width=1447,https://www.amazon.in/dp/B0002212,4.1,1800,360,450,paper plates
Party Disposable White Paper Plates Pack of 50,grocery & gourmet foods,All Grocery,https://luska.in/cdn/shop/files/2_284b0d2a-da47-4e41-a7a0-b3632e962df2.jpg?v=1732694203&width=1448,https://www.amazon.in/dp/B0002405,4.1,1500,110,135,paper plates
Classy Disposable White Paper Plates Pack of 50,grocery & gourmet foods,All Grocery,https://luska.in/cdn/shop/files/2_284b0d2a-da47-4e41-a7a0-b3632e962df2.jpg?v=1732694203&width=1449,https://www.amazon.in/dp/B0002545,4.1,6100,110,135,paper plates
Party Disposable White Paper Plates premium Pack of 100,grocery & gourmet foods,All Grocery,https://luska.in/cdn/shop/files/2_284b0d2a-da47-4e41-a7a0-b3632e962df2.jpg?v=1732694203&width=1450,https://www.amazon.in/dp/B0002636,4.1,1300,199,245,paper plates
Classy Disposable White Paper Plates pack 200 units,grocery & gourmet foods,All Grocery,https://luska.in/cdn/shop/files/2_284b0d2a-da47-4e41-a7a0-b3632e962df2.jpg?v=1732694203&width=1451,https://www.amazon.in/dp/B0002786,4.1,1800,360,450,paper plates
Classy Disposable Clear Plastic Cups Pack of 100,grocery & gourmet foods,All Grocery,https://i5.walmartimages.com/seo/BagDream-50-Pack-20-oz-Clear-Plastic-Cups-with-Lids-Disposable-Clear-Drink-Cups-with-Lids-for-Party_032e7fba-a4bb-4712-877f-1dcd80bcdfdf.a4f7ee6d4f1a9cefd37f59eebe61d35c.jpeg,https://www.amazon.in/dp/B0001750,4.2,3100,110,135,plastic cups
Classy Disposable Clear Plastic Cups Pack of 200,grocery & gourmet foods,All Grocery,https://i5.walmartimages.com/seo/BagDream-50-Pack-20-oz-Clear-Plastic-Cups-with-Lids-Disposable-Clear-Drink-Cups-with-Lids-for-Party_032e7fba-a4bb-4712-877f-1dcd80bcdfdf.a4f7ee6d4f1a9cefd37f59eebe61d35c.jpeg,https://www.amazon.in/dp/B0001900,4.2,3100,199,245,plastic cups
Classy Disposable Clear Plastic Cups Pack of 400,grocery & gourmet foods,All Grocery,https://i5.walmartimages.com/seo/BagDream-50-Pack-20-oz-Clear-Plastic-Cups-with-Lids-Disposable-Clear-Drink-Cups-with-Lids-for-Party_032e7fba-a4bb-4712-877f-1dcd80bcdfdf.a4f7ee6d4f1a9cefd37f59eebe61d35c.jpeg,https://www.amazon.in/dp/B0002060,4.2,3100,360,450,plastic cups
Classy Disposable Clear Plastic Cups Pack of 400,grocery & gourmet foods,All Grocery,https://i5.walmartimages.com/seo/BagDream-50-Pack-20-oz-Clear-Plastic-Cups-with-Lids-Disposable-Clear-Drink-Cups-with-Lids-for-Party_032e7fba-a4bb-4712-877f-1dcd80bcdfdf.a4f7ee6d4f1a9cefd37f59eebe61d35c.jpeg,https://www.amazon.in/dp/B0002213,4.2,1500,360,450,plastic cups
Party Disposable Clear Plastic Cups Pack of 100,grocery & gourmet foods,All Grocery,https://i5.walmartimages.com/seo/BagDream-50-Pack-20-oz-Clear-Plastic-Cups-with-Lids-Disposable-Clear-Drink-Cups-with-Lids-for-Party_032e7fba-a4bb-4712-877f-1dcd80bcdfdf.a4f7ee6d4f1a9cefd37f59eebe61d35c.jpeg,https://www.amazon.in/dp/B0002406,4.2,1200,110,135,plastic cups
Classy Disposable Clear Plastic Cups Pack of 100,grocery & gourmet foods,All Grocery,https://i5.walmartimages.com/seo/BagDream-50-Pack-20-oz-Clear-Plastic-Cups-with-Lids-Disposable-Clear-Drink-Cups-with-Lids-for-Party_032e7fba-a4bb-4712-877f-1dcd80bcdfdf.a4f7ee6d4f1a9cefd37f59eebe61d35c.jpeg,https://www.amazon.in/dp/B0002546,4.2,3100,110,135,plastic cups
Party Disposable Clear Plastic Cups premium Pack of 200,grocery & gourmet foods,All Grocery,https://i5.walmartimages.com/seo/BagDream-50-Pack-20-oz-Clear-Plastic-Cups-with-Lids-Disposable-Clear-Drink-Cups-with-Lids-for-Party_032e7fba-a4bb-4712-877f-1dcd80bcdfdf.a4f7ee6d4f1a9cefd37f59eebe61d35c.jpeg,https://www.amazon.in/dp/B0002637,4.2,1800,199,245,plastic cups
Classy Disposable Clear Plastic Cups pack 400 units,grocery & gourmet foods,All Grocery,https://i5.walmartimages.com/seo/BagDream-50-Pack-20-oz-Clear-Plastic-Cups-with-Lids-Disposable-Clear-Drink-Cups-with-Lids-for-Party_032e7fba-a4bb-4712-877f-1dcd80bcdfdf.a4f7ee6d4f1a9cefd37f59eebe61d35c.jpeg,https://www.amazon.in/dp/B0002787,4.2,1500,360,450,plastic cups
Classy Disposable Clear Plastic Cups Pack of 100,grocery & gourmet foods,All Grocery,https://i5.walmartimages.com/seo/BagDream-50-Pack-20-oz-Clear-Plastic-Cups-with-Lids-Disposable-Clear-Drink-Cups-with-Lids-for-Party_032e7fba-a4bb-4712-877f-1dcd80bcdfdf.a4f7ee6d4f1a9cefd37f59eebe61d35c.jpeg,https://www.amazon.in/dp/B0002926,4.2,1300,110,135,plastic cups
Puja Diya Brass Pooja Oil Yellow 2L,grocery & gourmet foods,All Grocery,"https://m.media-amazon.com/images/I/618Ap5poFoL._AC_UF894,1000_QL80_.jpg",https://www.amazon.in/dp/B0001849,4.2,2100,499,580,pooja oil
Puja Diya Brass Pooja Oil Yellow 4L,grocery & gourmet foods,All Grocery,"https://m.media-amazon.com/images/I/618Ap5poFoL._AC_UF894,1000_QL80_.jpg",https://www.amazon.in/dp/B0002009,4.2,2100,899,1050,pooja oil
Puja Diya Brass Pooja Oil Yellow 2L,grocery & gourmet foods,All Grocery,"https://m.media-amazon.com/images/I/618Ap5poFoL._AC_UF894,1000_QL80_.jpg",https://www.amazon.in/dp/B0002162,4.2,1500,499,580,pooja oil
Puja Diya Brass Pooja Oil Yellow bottle 4L,grocery & gourmet foods,All Grocery,"https://m.media-amazon.com/images/I/618Ap5poFoL._AC_UF894,1000_QL80_.jpg",https://www.amazon.in/dp/B0002736,4.2,2100,899,1050,pooja oil
Puja Diya Brass Pooja Oil Yellow pure 2L,grocery & gourmet foods,All Grocery,"https://m.media-amazon.com/images/I/618Ap5poFoL._AC_UF894,1000_QL80_.jpg",https://www.amazon.in/dp/B0002889,4.2,1500,499,580,pooja oil
Tata Sampann Kashmiri Red Chilli Powder 500g,grocery & gourmet foods,All Grocery,https://m.media-amazon.com/images/I/71CJHHfTpYL.jpg,https://www.amazon.in/dp/B0001797,4.4,1500,225,255,red chilli powder
Tata Sampann Kashmiri Red Chilli Powder 200g,grocery & gourmet foods,All Grocery,https://m.media-amazon.com/images/I/71CJHHfTpYL.jpg,https://www.amazon.in/dp/B0001798,4.4,1200,95,110,red chilli powder
Everest Kashmiri Red Chilli Powder 200g,grocery & gourmet foods,All Grocery,https://www.bbassets.com/media/uploads/p/l/269285_3-everest-powder-kashmirilal-ground-chilly.jpg,https://www.amazon.in/dp/B0001799,4.4,1100,95,110,red chilli powder
Catch Kashmiri Red Chilli Powder 1kg,grocery & gourmet foods,All Grocery,"https://m.media-amazon.com/images/I/61GfAp23bYL._AC_UF894,1000_QL80_.jpg",https://www.amazon.in/dp/B0001957,4.4,2100,420,480,red chilli powder
Tata Sampann Kashmiri Red Chilli Powder 500g,grocery & gourmet foods,All Grocery,https://m.media-amazon.com/images/I/71CJHHfTpYL.jpg,https://www.amazon.in/dp/B0001958,4.4,1900,225,255,red chilli powder
Everest Kashmiri Red Chilli Powder 500g,grocery & gourmet foods,All Grocery,https://www.bbassets.com/media/uploads/p/l/269285_3-everest-powder-kashmirilal-ground-chilly.jpg,https://www.amazon.in/dp/B0001959,4.4,3200,225,255,red chilli powder
Catch Red Chilli Powder Spiced 400g,grocery & gourmet foods,All Grocery,"https://m.media-amazon.com/images/I/61GfAp23bYL._AC_UF894,1000_QL80_.jpg",https://www.amazon.in/dp/B0002113,4.3,1400,130,150,red chilli powder
Catch Red Chilli Powder Spiced 400g,grocery & gourmet foods,All Grocery,"https://m.media-amazon.com/images/I/61GfAp23bYL._AC_UF894,1000_QL80_.jpg",https://www.amazon.in/dp/B0002266,4.3,1400,130,150,red chilli powder
Tata Sampann Kashmiri Red Chilli Powder 500g,grocery & gourmet foods,All Grocery,https://m.media-amazon.com/images/I/71CJHHfTpYL.jpg,https://www.amazon.in/dp/B0002451,4.4,1500,225,255,red chilli powder
Tata Sampann Kashmiri Red Chilli Powder 200g,grocery & gourmet foods,All Grocery,https://m.media-amazon.com/images/I/71CJHHfTpYL.jpg,https://www.amazon.in/dp/B0002452,4.4,1200,95,110,red chilli powder
Everest Kashmiri Red Chilli Powder 200g,grocery & gourmet foods,All Grocery,https://www.bbassets.com/media/uploads/p/l/269285_3-everest-powder-kashmirilal-ground-chilly.jpg,https://www.amazon.in/dp/B0002453,4.4,1100,95,110,red chilli powder
Catch Kashmiri Red Chilli Powder 1kg,grocery & gourmet foods,All Grocery,"https://m.media-amazon.com/images/I/61GfAp23bYL._AC_UF894,1000_QL80_.jpg",https://www.amazon.in/dp/B0002593,4.4,1500,420,480,red chilli powder
Tata Sampann Kashmiri Red Chilli Powder 500g,grocery & gourmet foods,All Grocery,https://m.media-amazon.com/images/I/71CJHHfTpYL.jpg,https://www.amazon.in/dp/B0002594,4.4,1200,225,255,red chilli powder
Everest Kashmiri Red Chilli Powder 500g,grocery & gourmet foods,All Grocery,https://www.bbassets.com/media/uploads/p/l/269285_3-everest-powder-kashmirilal-ground-chilly.jpg,https://www.amazon.in/dp/B0002595,4.4,1100,225,255,red chilli powder
Catch Kashmiri Red Chilli Powder spicy 1kg,grocery & gourmet foods,All Grocery,"https://m.media-amazon.com/images/I/61GfAp23bYL._AC_UF894,1000_QL80_.jpg",https://www.amazon.in/dp/B0002684,4.4,1900,420,480,red chilli powder
Tata Sampann Kashmiri Red Chilli Powder pure 500g,grocery & gourmet foods,All Grocery,https://m.media-amazon.com/images/I/71CJHHfTpYL.jpg,https://www.amazon.in/dp/B0002685,4.4,1500,225,255,red chilli powder
Everest Kashmiri Red Chilli Powder spicy 500g,grocery & gourmet foods,All Grocery,https://www.bbassets.com/media/uploads/p/l/269285_3-everest-powder-kashmirilal-ground-chilly.jpg,https://www.amazon.in/dp/B0002686,4.4,1200,225,255,red chilli powder
Catch Red Chilli Powder Spiced organic 400g,grocery & gourmet foods,All Grocery,"https://m.media-amazon.com/images/I/61GfAp23bYL._AC_UF894,1000_QL80_.jpg",https://www.amazon.in/dp/B0002840,4.3,1400,130,150,red chilli powder
Catch Pure Turmeric Powder Spiced 500g,grocery & gourmet foods,All Grocery,https://www.amazon.in/catch-Catch-Turmeric-Powder-200g/dp/B0154J83IC,https://www.amazon.in/dp/B0001796,4.3,1800,135,160,turmeric powder
Catch Pure Turmeric Powder Spiced 1kg,grocery & gourmet foods,All Grocery,https://www.amazon.in/catch-Catch-Turmeric-Powder-200g/dp/B0154J83IC,https://www.amazon.in/dp/B0001956,4.3,1500,245,285,turmeric powder
Tata Sampann Pure Turmeric Powder 400g,grocery & gourmet foods,All Grocery,https://m.media-amazon.com/images/I/61u6by5CoQL.jpg,https://www.amazon.in/dp/B0002112,4.4,1300,110,125,turmeric powder
Tata Sampann Pure Turmeric Powder 400g,grocery & gourmet foods,All Grocery,https://m.media-amazon.com/images/I/61u6by5CoQL.jpg,https://www.amazon.in/dp/B0002265,4.4,1300,110,125,turmeric powder
Catch Pure Turmeric Powder Spiced 500g,grocery & gourmet foods,All Grocery,https://www.amazon.in/catch-Catch-Turmeric-Powder-200g/dp/B0154J83IC,https://www.amazon.in/dp/B0002450,4.3,1800,135,160,turmeric powder
Catch Pure Turmeric Powder Spiced 1kg,grocery & gourmet foods,All Grocery,https://www.amazon.in/catch-Catch-Turmeric-Powder-200g/dp/B0154J83IC,https://www.amazon.in/dp/B0002592,4.3,1800,245,285,turmeric powder
Catch Pure Turmeric Powder Spiced organic 1kg,grocery & gourmet foods,All Grocery,https://www.amazon.in/catch-Catch-Turmeric-Powder-200g/dp/B0154J83IC,https://www.amazon.in/dp/B0002683,4.3,3100,245,285,turmeric powder
Tata Sampann Pure Turmeric Powder organic 400g,grocery & gourmet foods,All Grocery,https://m.media-amazon.com/images/I/61u6by5CoQL.jpg,https://www.amazon.in/dp/B0002839,4.4,1300,110,125,turmeric powder
